,Unnamed: 0_x,season,player_x,pfr_id_x,tm,age,pos,g,gs,tgt,rec,yds,td,x1d,ybc,ybc_r,yac,yac_r,adot,brk_tkl,rec_br,drop,drop_percent,int,rat,player_position,team_abbr,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions_x,targets_x,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_gsis_id,player_first_name,player_last_name,player_short_name,player_id,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,dom,w8dom,yptmpa,ppr_sh,display_name,common_first_name,short_name,football_name,suffix,esb_id,nfl_id,pfr_id_y,pff_id,otc_id,espn_id,smart_id,birth_date,position_group,ngs_position_group,ngs_position,height,weight,headshot,college_name,college_conference,rookie_season,last_season,latest_team,status,ngs_status,ngs_status_short_description,years_of_experience,pff_position,pff_status,draft_round,draft_pick,draft_team,rookie,Unnamed: 0_y,team,player_y,position_y,offense_snaps,team_snaps,merge_year,AVG,adp_percentile,POS_group,FantPos,Player_fixed,expected_ppr_pg_prev,expected_ppr_pg_curr_hist,Games_G,Fantasy_PPR,ppg_actual,per_game_perf_rel_expectations,label
859,4669.0,2020.0,Hunter Renfrow,RenfHu00,LV,25.0,WR,16.0,6.0,77.0,56.0,656.0,2.0,32.0,318.0,5.7,338.0,6.0,7.1,5.0,11.2,2.0,0.026,0.0,106.8,WR,LV,6.631029411764706,3.4774215288126977,6.841688311688312,12.1347046425651,56.0,77.0,72.72727272727273,6.495892857142855,5.711911941267915,0.78398091587494,00-0034983,Hunter,Renfrow,H.Renfrow,00-0034983,1.0,1.0,547.0,27.79444867287963,0.0,31.78542221325532,2.2928376601912257,1.993277705206812,4.834550883931607,75.60000000000001,16.0,0.1397459165154265,0.1217720391807658,0.164396887159533,0.3070365061177524,0.1496691763632215,0.0714285714285714,0.1553398058252427,0.1105488738958964,0.1340210553762915,1.190562613430127,0.0861132559448246,Hunter Renfrow,Hunter,H.Renfrow,Hunter,,REN358499,47932.0,RenfHu00,47509.0,7940.0,3135321.0,32005245-4e35-8499-ff02-b25484b87290,1995-12-21,WR,WR,SLOT_WR,70.0,185.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sgrqk1a6fm34swazm2bx",Clemson,Atlantic Coast Conference,2019.0,2025.0,CAR,ACT,ACT,Active,6.0,WR,A,5.0,149.0,LV,0.0,3784.0,LV,Hunter Renfrow,WR,550.0,1074.0,2021.0,260.8,0.3990610328638497,WR,WR,Hunter Renfrow,9.039227707651962,5.9943426063694165,17.0,259.1,15.241176470588236,9.24683386421882,over
860,4642.0,2020.0,Jakobi Meyers,MeyeJa01,NE,24.0,WR,14.0,9.0,81.0,59.0,729.0,0.0,37.0,513.0,8.7,216.0,3.7,10.2,4.0,14.8,4.0,0.049,2.0,90.0,WR,NE,6.290133333333334,3.4127916360903354,10.290864197530864,28.29588542603713,59.0,81.0,72.8395061728395,3.804576271186441,3.8641313807546895,-0.0595551095682482,00-0034960,Jakobi,Meyers,J.Meyers,00-0034960,1.0,1.0,826.0,24.566675161758248,1.0,13.412832018461296,3.4559559087615384,4.65295779533052,8.441004319873672,83.52000000000001,12.0,0.2462006079027355,0.3557278208440999,0.1969006381039197,0.6538831685293833,0.300990916597853,0.0,0.3083333333333333,0.1504954582989265,0.2407927332782824,2.21580547112462,0.1603546434438219,Jakobi Meyers,Jakobi,J.Meyers,Jakobi,,MEY171606,48097.0,MeyeJa01,47468.0,8083.0,3916433.0,32004d45-5917-1606-4197-8f46779fb9b7,1996-11-09,WR,WR,SLOT_WR,73.0,193.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lvtrni5hwbcslky9t1rz",N.C. State,Atlantic Coast Conference,2019.0,2025.0,LV,ACT,ACT,Active,7.0,WR,A,,,,0.0,4426.0,NE,Jakobi Meyers,WR,665.0,996.0,2021.0,145.0,0.6948356807511737,WR,WR,Jakobi Meyers,4.683071943405995,8.948049887920245,17.0,186.3,10.958823529411765,2.01077364149152,over
861,4887.0,2020.0,Jalen Guyton,GuytJa01,LAC,23.0,WR,16.0,9.0,55.0,28.0,511.0,3.0,18.0,332.0,11.9,179.0,6.4,16.3,1.0,28.0,5.0,0.091,2.0,86.2,WR,LAC,6.191090909090909,3.0701127569768443,16.405272727272724,19.18835118283045,28.0,55.0,50.90909090909091,6.755357142857145,4.957030787958173,1.798326354898972,00-0035414,Jalen,Guyton,J.Guyton,00-0035414,0.0,0.0,895.0,8.435678717515177,0.0,12.425117786346178,1.4747569732869417,3.056042476606123,4.351365193554699,69.1,16.0,0.087719298245614,0.1896990250105977,0.0776909722222222,0.2833381673768992,0.1123570800351803,0.0967741935483871,0.079646017699115,0.1045656367917837,0.1092405027378216,0.8149920255183413,0.0611414754552552,Jalen Guyton,Jalen,J.Guyton,Jalen,,GUY706299,48556.0,GuytJa01,34164.0,8452.0,3932430.0,32004755-5970-6299-fcda-7c74fd80b038,1997-06-07,WR,WR,WR,73.0,212.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a6j9njysh2lwdjblxvxw",North Texas; Trinity Valley CC,Conference USA,2019.0,2024.0,LV,CUT,CUT,PS; Vet,5.0,WR,P,,,,0.0,3672.0,LAC,Jalen Guyton,WR,920.0,1171.0,2021.0,373.0,0.1713615023474178,WR,WR,Jalen Guyton,,4.3824443088826905,16.0,97.2,6.075,1.6925556911173096,neutral
864,4433.0,2020.0,James Washington,WashJa00,PIT,24.0,WR,16.0,7.0,56.0,30.0,392.0,5.0,19.0,253.0,8.4,139.0,4.6,12.5,1.0,30.0,4.0,0.071,2.0,90.8,WR,PIT,5.671454545454545,2.2765616170010192,12.993571428571428,15.331970753703198,30.0,56.0,53.57142857142857,4.607333333333333,3.324876512479745,1.282456820853588,00-0034676,James,Washington,J.Washington,00-0034676,0.0,0.0,699.0,6.91602764633717,0.0,16.7130835263285,1.5297668533778848,2.615148579277864,4.125254285561332,69.2,16.0,0.0853658536585365,0.1500966287309426,0.067117334620956,0.248126083472559,0.0949382417050133,0.1428571428571428,0.0922330097087378,0.118897692281078,0.1045220219354392,0.5975609756097561,0.0644507393643285,James Washington,James,J.Washington,James,,WAS398381,46129.0,WashJa00,47792.0,6945.0,3122449.0,32005741-5339-8381-df30-c40eef116ddf,1996-04-02,WR,WR,WR,71.0,216.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5svt5lojqlibpxitvty",Oklahoma State,Big Twelve Conference,2018.0,2022.0,NYG,DEV,CUT,Active,5.0,WR,A,2.0,60.0,PIT,0.0,5636.0,PIT,James Washington,WR,486.0,1070.0,2021.0,366.0,0.1807511737089202,WR,WR,James Washington,7.824193540811982,4.463899320002331,15.0,65.8,4.386666666666667,-0.0772326533356642,neutral
865,2687.0,2020.0,Jamison Crowder,CrowJa00,NYJ,27.0,WR,12.0,7.0,89.0,59.0,699.0,6.0,32.0,372.0,6.3,327.0,5.5,7.6,2.0,29.5,3.0,0.034,3.0,98.5,WR,NYJ,6.0845,3.2318027797125466,7.553595505617977,16.537722597642848,59.0,89.0,66.29213483146067,5.589491525423728,4.298200759258664,1.291290766165064,00-0031941,Jamison,Crowder,J.Crowder,00-0031941,0.0,0.0,673.0,24.324352867736746,0.0,13.03665341241482,2.9566372057598125,2.464922707917919,6.160401704182262,113.02,12.0,0.2311688311688311,0.1880939072107322,0.27735368956743,0.4972283725218325,0.2779324055666003,0.4285714285714285,0.2758620689655172,0.3532519170690145,0.308060210167566,1.815584415584416,0.197769602207404,Jamison Crowder,Jamison,J.Crowder,Jamison,,CRO697273,42448.0,CrowJa00,9538.0,3953.0,2576716.0,32004352-4f69-7273-6662-7a928881f033,1993-06-17,WR,,,69.0,177.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",Duke,Atlantic Coast Conference,2015.0,2024.0,WAS,ACT,CUT,R/UFA,10.0,WR,A,4.0,105.0,WAS,0.0,5107.0,NYJ,Jamison Crowder,WR,593.0,985.0,2021.0,228.2,0.5070422535211268,WR,WR,Jamison Crowder,11.699225946694789,6.443974002815646,12.0,109.7,9.141666666666667,2.6976926638510212,over
866,2333.0,2020.0,Jarvis Landry,LandJa00,CLE,28.0,WR,15.0,14.0,101.0,72.0,840.0,3.0,46.0,499.0,6.9,341.0,4.7,8.2,4.0,18.0,6.0,0.059,1.0,101.9,WR,CLE,6.269239130434783,3.2089577951429136,8.78980198019802,21.14614149671532,72.0,101.0,71.28712871287128,4.885833333333333,4.186592712420572,0.6992406209127617,00-0031382,Jarvis,Landry,J.Landry,00-0031382,1.0,0.0,826.0,48.56912168855472,0.0,19.390962870533528,3.606466403966404,3.596628657611857,7.927339666277906,115.96,15.0,0.2254464285714285,0.2159477124183006,0.2698289269051322,0.5109278127917833,0.2459016393442623,0.1111111111111111,0.2513661202185792,0.1785063752276867,0.218943533697632,1.875,0.1381916567412178,Jarvis Landry,Jarvis,J.Landry,Jarvis,,LAN163029,41292.0,LandJa00,8698.0,3002.0,16790.0,32004c41-4e16-3029-78da-4985470f8aab,1992-11-28,WR,,,71.0,202.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w2q9uwsjvgadwyvnvopb",LSU,Southeastern Conference,2014.0,2022.0,NO,RES,U01,R/UFA,9.0,WR,A,2.0,63.0,MIA,0.0,1628.0,CLE,Jarvis Landry,WR,699.0,1052.0,2021.0,103.4,0.784037558685446,WR,WR,Jarvis Landry,13.334555199908037,10.131867690236929,12.0,133.0,11.083333333333334,0.9514656430964052,neutral
871,4025.0,2020.0,Josh Reynolds,ReynJo00,LA,25.0,WR,16.0,13.0,81.0,52.0,618.0,2.0,31.0,393.0,7.6,225.0,4.3,10.9,2.0,26.0,3.0,0.037,2.0,85.3,WR,LAR,5.343205128205128,2.4674975656596208,10.782716049382715,22.89275997462768,52.0,81.0,64.19753086419753,4.179230769230769,4.101332660837345,0.0778981083934242,00-0033943,Joshua Dedmon-Reynolds,Reynolds,J.Reynolds,00-0033943,1.0,0.0,886.0,9.792746040639628,0.0,17.48527766837038,2.266971739090479,3.4890589773901115,5.842798892808796,74.3,16.0,0.1372881355932203,0.2250444500889001,0.1002227171492204,0.3859677634609506,0.1477408558450872,0.1,0.1504854368932038,0.1238704279225436,0.1381926846760698,1.047457627118644,0.0869224098773588,Josh Reynolds,Josh,J.Reynolds,Josh,,REY398905,44930.0,ReynJo00,11872.0,5703.0,3115306.0,32005245-5939-8905-3a79-3286353be377,1995-02-16,WR,WR,WR,75.0,192.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lf1fjsagcsvxmktl0bbn",Texas A&M; Tyler JC,Southeastern Conference,2017.0,2025.0,NYJ,ACT,ACT,Inactive,9.0,WR,A,4.0,117.0,LA,0.0,3520.0,LA,Josh Reynolds,WR,802.0,1119.0,2021.0,302.5,0.2793427230046948,WR,WR,Josh Reynolds,6.363463420844512,5.434846859396314,12.0,80.6,6.716666666666666,1.2818198072703515,neutral
873,3863.0,2020.0,JuJu Smith-Schuster,SmitJu00,PIT,24.0,WR,16.0,14.0,128.0,97.0,831.0,9.0,48.0,422.0,4.4,409.0,4.2,5.5,4.0,24.3,3.0,0.023,5.0,99.4,WR,PIT,6.138846153846154,3.0567270458840814,5.827265625,15.716513200868118,97.0,128.0,75.78125,4.38618556701031,4.141888591958335,0.2442969750519754,00-0033857,John,Smith-Schuster,J.Smith-Schuster,00-0033857,3.0,1.0,703.0,23.981840247974816,1.0,20.07117924612871,3.1030896097518075,2.386837176823603,6.325420438404233,137.1,16.0,0.1951219512195122,0.1509555507837663,0.1974891356832448,0.4134473674562814,0.201259384838944,0.2571428571428571,0.233009708737864,0.2292011209909006,0.2124360792997267,1.266768292682927,0.1520959484394085,JuJu Smith-Schuster,JuJu,J.Smith-Schuster,JuJu,,SMI829709,44874.0,SmitJu00,11817.0,5648.0,3120348.0,3200534d-4982-9709-6877-2f8181b1e986,1996-11-22,WR,WR,WR,73.0,215.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fmjrhk2zt9z22uifctv0",USC,Pacific Twelve Conference,2017.0,2025.0,KC,ACT,ACT,Active,9.0,WR,A,2.0,62.0,PIT,0.0,5639.0,PIT,JuJu Smith-Schuster,WR,923.0,1070.0,2021.0,70.8,0.8474178403755869,WR,WR,JuJu Smith-Schuster,15.688340318369857,12.148178915535372,5.0,34.8,6.959999999999999,-5.188178915535373,under
874,807.0,2020.0,Julio Jones,JoneJu02,ATL,31.0,WR,9.0,9.0,68.0,51.0,771.0,3.0,36.0,540.0,10.6,231.0,4.5,11.2,7.0,7.3,3.0,0.044,0.0,126.5,WR,ATL,6.172769230769231,2.7329357101143965,11.734411764705882,14.58130419289702,51.0,68.0,75.0,4.7086274509803925,3.284252101176808,1.4243753498035845,00-0027944,Quintorris,Jones,J.Jones,00-0027944,0.0,0.0,764.0,53.42866038358502,0.0,11.073137477435772,1.802141847730083,2.2775575497440417,4.2975030564159535,95.1,9.0,0.1926345609065155,0.2335677162947111,0.261608154020385,0.4758060143955422,0.2766415500538213,0.2,0.2571428571428571,0.2383207750269106,0.261313240043057,2.1841359773371103,0.1649952568098658,Julio Jones,Julio,J.Jones,Julio,,JON640315,37079.0,JoneJu02,6158.0,813.0,13982.0,32004a4f-4e64-0315-6848-b53a911b9cd3,1989-02-08,WR,WR,SLOT_WR,75.0,220.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",Alabama,Southeastern Conference,2011.0,2023.0,PHI,ACT,ACT,Active,13.0,WR,A,1.0,6.0,ATL,0.0,333.0,ATL,Julio Jones,WR,468.0,1113.0,2021.0,46.2,0.9014084507042254,WR,WR,Julio Jones,17.02027423296284,13.848533539426835,10.0,80.4,8.040000000000001,-5.8085335394268345,under
878,1632.0,2020.0,Keenan Allen,AlleKe00,LAC,28.0,WR,14.0,13.0,147.0,100.0,992.0,8.0,61.0,555.0,5.6,437.0,4.4,7.2,2.0,50.0,3.0,0.02,5.0,90.9,WR,LAC,5.726766917293234,2.9445020194984743,7.237823129251701,22.62647056321613,100.0,147.0,68.02721088435374,4.651500000000001,4.642977006155443,0.0085229938445579,00-0030279,Keenan,Allen,K.Allen,00-0030279,3.0,2.0,1052.0,29.87666058192373,1.0,14.177532384777304,3.737009740041452,3.6425395130381,8.155292269188848,145.1,14.0,0.261101243339254,0.246543238809468,0.2182817182817182,0.5888864560564554,0.248434760831455,0.2962962962962963,0.308080808080808,0.2723655285638756,0.2580070679244233,1.7619893428063944,0.176455342615657,Keenan Allen,Keenan,K.Allen,Keenan,,ALL532966,40024.0,AlleKe00,7857.0,2227.0,15818.0,3200414c-4c53-2966-dfa9-55ae464e7b3d,1992-04-27,WR,WR,WR,74.0,211.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ri267r6lzfwarh89hsn6",California,Pacific Twelve Conference,2013.0,2025.0,LAC,ACT,ACT,Active,13.0,WR,A,3.0,76.0,LAC,0.0,3680.0,LAC,Keenan Allen,WR,874.0,1171.0,2021.0,27.4,0.943661971830986,WR,WR,Keenan Allen,14.455932818512371,15.520260904690607,16.0,257.8,16.1125,0.5922390953093934,neutral
880,3560.0,2020.0,Kendrick Bourne,BourKe00,SF,25.0,WR,15.0,5.0,74.0,49.0,667.0,2.0,35.0,448.0,9.1,219.0,4.5,9.3,3.0,16.3,6.0,0.081,2.0,92.6,WR,SF,6.218,2.8452337081016608,9.648783783783784,18.94292528792048,49.0,74.0,66.21621621621621,4.544897959183674,3.472188840655485,1.0727091185281887,00-0033307,Kendrick,Bourne,K.Bourne,00-0033307,0.0,0.0,686.0,30.13879584712277,1.0,14.81205420125437,2.062050543643083,3.0566153043501387,5.232706528509722,80.7,15.0,0.1383177570093458,0.1927507726889575,0.1042857142857142,0.3616772536651848,0.1655497642094812,0.0833333333333333,0.1674641148325359,0.1244415487714072,0.1491064780342516,1.246728971962617,0.0927448765070148,Kendrick Bourne,Kendrick,K.Bourne,Kendrick,,BOU434790,45185.0,BourKe00,12270.0,5995.0,3045523.0,3200424f-5543-4790-acfc-7b92d77f3c8b,1995-08-04,WR,WR,WR,73.0,205.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mkciutibcbq7phnplozn",Eastern Washington,Big Sky Conference,2017.0,2025.0,SF,ACT,ACT,Active,9.0,WR,A,,,,0.0,6132.0,SF,Kendrick Bourne,WR,688.0,1065.0,2021.0,320.5,0.244131455399061,WR,WR,Kendrick Bourne,4.871135784034907,5.132058717266656,17.0,180.5,10.617647058823529,5.485588341556873,over
881,4009.0,2020.0,Kenny Golladay,GollKe00,DET,27.0,WR,5.0,5.0,32.0,20.0,338.0,2.0,16.0,300.0,15.0,38.0,1.9,14.6,0.0,,2.0,0.063,0.0,119.0,,,,,,,,,,,,,,,,,00-0033932,0.0,0.0,466.0,21.662456989948417,0.0,3.218318681318681,1.0047715053763442,1.5798236363891718,2.6130338035369363,45.8,5.0,0.1871345029239766,0.3008392511297611,0.070110701107011,0.5213731552897738,0.2458181818181818,0.2,0.2318840579710145,0.2229090909090909,0.2366545454545454,1.976608187134503,0.1397621070518266,Kenny Golladay,Kenny,K.Golladay,Kenny,,GOL573546,44908.0,GollKe00,11851.0,5682.0,2974858.0,3200474f-4c57-3546-c21d-b780be32aca0,1993-11-03,WR,WR,WR,76.0,214.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vck7awhkwwhui3ndgts3",Northern Illinois; North Dakota,Mid-American Conference,2017.0,2022.0,NYG,ACT,ACT,Active,6.0,WR,A,3.0,96.0,DET,0.0,2261.0,DET,Kenny Golladay,WR,224.0,1025.0,2021.0,74.8,0.8356807511737089,WR,WR,Kenny Golladay,16.255378101564997,11.889171123247346,14.0,89.1,6.364285714285714,-5.524885408961632,under
884,4177.0,2020.0,Marquez Valdes-Scantling,ValdMa00,GB,26.0,WR,16.0,12.0,63.0,33.0,690.0,6.0,27.0,449.0,13.6,241.0,7.3,18.3,1.0,33.0,7.0,0.111,2.0,109.9,WR,GB,5.532666666666667,3.120286621298216,18.028253968253967,28.07347975895634,33.0,63.0,52.38095238095239,7.623939393939393,6.453174686102682,1.1707647078367112,00-0034272,Marquez,Valdes-Scantling,M.Valdes-Scantling,00-0034272,1.0,1.0,1153.0,29.160337658657227,0.0,8.808487930829482,1.9667755555218007,4.511859561761441,6.10846502651571,104.3,14.0,0.1334745762711864,0.3105305682736332,0.1194251734390485,0.4486363190256862,0.1788955146486907,0.15,0.1428571428571428,0.1644477573243453,0.1731164117189525,1.4618644067796611,0.0911577633483381,Marquez Valdes-Scantling,Marquez,M.Valdes-Scantling,Marquez,,VAL142116,46243.0,ValdMa00,47809.0,7059.0,3051738.0,32005641-4c14-2116-e6d9-84cbe2bdacf5,1994-10-10,WR,WR,WR,76.0,206.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vvk5v3hfjw0tevqxrhnf",University of South Florida; N.C. State,American Athletic Conference,2018.0,2025.0,SF,ACT,ACT,Active,8.0,WR,A,5.0,174.0,GB,0.0,2482.0,GB,Marquez Valdes-Scantling,WR,793.0,1017.0,2021.0,230.0,0.5,WR,WR,Marquez Valdes-Scantling,5.472816888657765,6.409003261215011,11.0,87.0,7.909090909090909,1.5000876478758984,neutral
885,5026.0,2020.0,Marquise Brown,BrowMa04,BAL,23.0,WR,16.0,14.0,100.0,58.0,769.0,8.0,35.0,495.0,8.5,274.0,4.7,12.9,4.0,14.5,6.0,0.06,4.0,92.5,WR,BAL,7.455670103092784,3.2657447915639746,13.7479,39.2965556667143,58.0,100.0,57.99999999999999,4.845344827586207,3.876105686856629,0.9692391407295792,00-0035662,Marquise,Brown,M.Brown,00-0035662,0.0,0.0,1291.0,26.96447493026773,0.0,10.563313604823552,4.2910538412396,6.145825883460809,10.738658880281966,125.0,16.0,0.2463054187192118,0.3656188048711413,0.2171156893819334,0.6619531719757308,0.263446385748544,0.2962962962962963,0.2464788732394366,0.2798713410224202,0.2700163678580944,1.8940886699507389,0.1342863013296545,Marquise Brown,Marquise,M.Brown,Marquise,,BRO413218,47808.0,BrowMa04,61568.0,7816.0,4241372.0,32004252-4f41-3218-bf76-54f4042e0396,1997-06-04,WR,WR,SLOT_WR,69.0,180.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixuddegcphzmvjn4jq6r",Oklahoma; College of the Canyons,Big Twelve Conference,2019.0,2025.0,KC,ACT,ACT,Active,7.0,WR,A,1.0,25.0,BAL,0.0,550.0,BAL,Marquise Brown,WR,802.0,964.0,2021.0,123.2,0.7417840375586855,WR,WR,Marquise Brown,13.45534274553162,9.554642451842698,16.0,226.3,14.14375,4.589107548157303,over
889,4469.0,2020.0,Michael Gallup,GallMi00,DAL,24.0,WR,16.0,15.0,105.0,59.0,843.0,5.0,44.0,591.0,10.0,252.0,4.3,11.8,7.0,8.4,6.0,0.057,0.0,98.2,WR,DAL,5.55695238095238,2.71861943553522,12.126190476190478,27.284084480482747,59.0,105.0,56.19047619047619,4.511016949152542,3.2637270450657967,1.2472899040867451,00-0034764,Michael,Gallup,M.Gallup,00-0034764,0.0,0.0,1237.0,29.17307774765558,0.0,10.36047409617266,2.8124937967170505,4.366687848104889,7.275422188748998,114.3,16.0,0.1643192488262911,0.2599285564194158,0.1223300970873786,0.4544217183749693,0.1868765240523165,0.2,0.1904761904761904,0.1934382620261582,0.1895012192418532,1.3192488262910798,0.1139127348258771,Michael Gallup,Michael,M.Gallup,Michael,,GAL779981,46150.0,GallMi00,26075.0,6966.0,4036348.0,32004741-4c77-9981-95e1-30b1c57c6002,1996-03-04,WR,WR,WR,73.0,198.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tt9xpcg4x2z3osc1fcq6",Colorado State; Butler County JC,Mountain West Conference,2018.0,2023.0,DAL,ACT,CUT,Active,6.0,WR,A,3.0,81.0,DAL,0.0,1841.0,DAL,Michael Gallup,WR,1004.0,1134.0,2021.0,118.0,0.7535211267605634,WR,WR,Michael Gallup,13.259878249058174,9.70117265692804,9.0,91.5,10.166666666666666,0.46549400973862554,neutral
893,2375.0,2020.0,Mike Evans,EvanMi00,TB,27.0,WR,16.0,16.0,109.0,70.0,1006.0,13.0,55.0,741.0,10.6,265.0,3.8,12.1,2.0,35.0,4.0,0.037,2.0,126.0,WR,TB,5.217102803738319,2.8136680383904884,12.765137614678904,24.843544945675937,70.0,109.0,64.22018348623854,3.814,3.6347371961049504,0.1792628038950496,00-0031408,Mike,Evans,M.Evans,00-0031408,0.0,0.0,1320.0,51.87684588575146,0.0,12.773115804562607,2.8602639032955257,3.7032160237807767,6.882647071589832,178.6,16.0,0.1741214057507987,0.2340425531914893,0.1402116402116402,0.4484161511793896,0.2106365159128978,0.3095238095238095,0.2310924369747899,0.2600801627183536,0.2304139746350801,1.60702875399361,0.1449951590514073,Mike Evans,Mike,M.Evans,Mike,,EVA534309,41233.0,EvanMi00,8642.0,2946.0,16737.0,32004556-4153-4309-b2ed-6b8233f6fea5,1993-08-21,WR,WR,WR,77.0,231.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yaxorbdsvk1ucfuiyrkj",Texas A&M,Southeastern Conference,2014.0,2025.0,TB,ACT,ACT,Active,12.0,WR,A,1.0,7.0,TB,0.0,6396.0,TB,Mike Evans,WR,856.0,1043.0,2021.0,35.4,0.9248826291079812,WR,WR,Mike Evans,16.183211157513004,14.80464834402825,16.0,262.5,16.40625,1.6016016559717503,neutral
894,3689.0,2020.0,Mike Williams,WillMi07,LAC,26.0,WR,15.0,11.0,85.0,48.0,756.0,5.0,35.0,594.0,12.4,162.0,3.4,14.5,0.0,,3.0,0.035,2.0,96.0,WR,LAC,5.493647058823529,2.081118824413792,15.071176470588238,27.243167144449075,48.0,85.0,56.47058823529412,3.427083333333333,2.656320162509759,0.7707631708235745,00-0033536,Michael,Williams,M.Williams,00-0033536,0.0,0.0,1236.0,29.817666042266254,0.0,9.02688276144844,2.319211071934876,4.227518105412086,6.438079281690774,105.7,14.0,0.1523297491039426,0.2881790627185824,0.0812844957350727,0.4590378738307799,0.188293897882939,0.1923076923076923,0.1724137931034483,0.1903007950953156,0.1890966567678896,1.3548387096774193,0.1099113272311212,Mike Williams,Mike,M.Williams,Mike,,WIL000009,44819.0,WillMi07,11762.0,5591.0,3045138.0,32005749-4c00-0009-75a2-9fccf6994099,1994-10-04,WR,,,76.0,218.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/atprqcuqsl4spdak76fy",Clemson,Atlantic Coast Conference,2017.0,2025.0,LAC,NWT,RES,R/Left Squad,9.0,WR,A,1.0,7.0,LAC,0.0,3682.0,LAC,Mike Williams,WR,799.0,1171.0,2021.0,123.0,0.744131455399061,WR,WR,Mike Williams,9.643662883215171,9.559711598618794,16.0,246.6,15.4125,5.852788401381206,over
896,2469.0,2020.0,Nelson Agholor,AghoNe00,LV,27.0,WR,16.0,13.0,82.0,48.0,896.0,8.0,37.0,666.0,13.9,230.0,4.8,15.5,3.0,16.0,5.0,0.061,3.0,113.7,WR,LV,5.183461538461539,2.439920333974401,15.340243902439026,28.974858051067063,48.0,82.0,58.53658536585365,5.259375,4.181145426771966,1.0782295732280334,00-0031549,Nelson,Agholor,N.Agholor,00-0031549,0.0,0.0,1269.0,36.94452028729543,0.0,20.870453619642763,2.4621672960857066,4.257909284543698,6.673787443309148,137.6,16.0,0.1488203266787658,0.2825022261798753,0.1118677042801556,0.4492322709620491,0.2044261921058635,0.2857142857142857,0.1796116504854369,0.2450702389100746,0.220683810827548,1.6261343012704177,0.1214484825483241,Nelson Agholor,Nelson,N.Agholor,Nelson,,AGH474619,42363.0,AghoNe00,9453.0,3868.0,2971618.0,32004147-4847-4619-b8a1-bb6c688fe5ac,1993-05-24,WR,,,72.0,200.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyxfkarcjgqdz3pl8nnr",USC,Pacific Twelve Conference,2015.0,2024.0,BAL,ACT,CUT,R/UFA,10.0,WR,A,1.0,20.0,PHI,0.0,3791.0,LV,Nelson Agholor,WR,731.0,1074.0,2021.0,176.2,0.636150234741784,WR,WR,Nelson Agholor,5.485288517188566,8.223302775704836,15.0,103.4,6.8933333333333335,-1.3299694423715023,neutral
898,2145.0,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0031235,0.0,0.0,584.0,2.1501875737073544,0.0,3.663738227631913,1.5397891582102108,2.465735300200917,4.035698447455959,63.82,7.0,0.2037914691943128,0.3205268935236004,0.0923694779116465,0.5621087186103495,0.210978835978836,0.1875,0.2023809523809523,0.199239417989418,0.2062830687830688,1.5118483412322274,0.134275727674843,Odell Beckham Jr.,Odell,O.Beckham,Odell,,BEC573252,41238.0,BeckOd00,8647.0,2951.0,16733.0,32004245-4357-3252-264b-1da3e93d2745,1992-11-05,WR,WR,WR,71.0,200.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ffmalg3wr7lwnsz59i7v",LSU,Southeastern Conference,2014.0,2024.0,MIA,CUT,CUT,Waivers/No Rec.,10.0,WR,A,1.0,12.0,NYG,0.0,1634.0,CLE,Odell Beckham Jr.,WR,316.0,1052.0,2021.0,67.8,0.8544600938967136,WR,WR,Odell Beckham Jr.,,12.326954166507054,14.0,129.1,9.221428571428572,-3.1055255950784826,under
